threshold	tpr	fpr	tp	fp	fn	tn
2.6152863584142323	0.5925925925925926	0.49485	16	9897	11	10103
2.650020876781869	0.5925925925925926	0.48985	16	9797	11	10203
2.6931867264939036	0.5925925925925926	0.48485	16	9697	11	10303
2.7296588216162863	0.5925925925925926	0.47985	16	9597	11	10403
2.771597405319971	0.5925925925925926	0.47485	16	9497	11	10503
2.8073908868498636	0.5925925925925926	0.46985	16	9397	11	10603
2.8513704922984693	0.5925925925925926	0.46485	16	9297	11	10703
2.8859343297722346	0.5925925925925926	0.4598	16	9196	11	10804
2.9290784508407643	0.5925925925925926	0.4548	16	9096	11	10904
2.9715437376426017	0.5925925925925926	0.4498	16	8996	11	11004
3.0129634456428684	0.5925925925925926	0.4448	16	8896	11	11104
3.063645631970989	0.5925925925925926	0.4398	16	8796	11	11204
3.1205981906785465	0.5925925925925926	0.4348	16	8696	11	11304
3.167831048779262	0.5925925925925926	0.4298	16	8596	11	11404
3.2161431930869844	0.5925925925925926	0.4248	16	8496	11	11504
3.2681905432792377	0.5925925925925926	0.41975	16	8395	11	11605
3.326138574943755	0.5925925925925926	0.41475	16	8295	11	11705
3.3843929256349328	0.5925925925925926	0.40975	16	8195	11	11805
3.4363508893841757	0.5925925925925926	0.40475	16	8095	11	11905
3.4927741094607176	0.5925925925925926	0.39975	16	7995	11	12005
3.548146630536857	0.5925925925925926	0.39475	16	7895	11	12105
3.601645944574678	0.5925925925925926	0.38975	16	7795	11	12205
3.661022329789954	0.5925925925925926	0.38475	16	7695	11	12305
3.7281011017972534	0.5925925925925926	0.3797	16	7594	11	12406
3.801479101362272	0.5925925925925926	0.3747	16	7494	11	12506
3.860315703573922	0.5925925925925926	0.3697	16	7394	11	12606
3.928286304436699	0.5925925925925926	0.3647	16	7294	11	12706
4.001773829401839	0.5555555555555556	0.35975	15	7195	12	12805
4.07128104214863	0.5185185185185185	0.3548	14	7096	13	12904
4.137071179200527	0.5185185185185185	0.3498	14	6996	13	13004
4.208898614255612	0.5185185185185185	0.34475	14	6895	13	13105
4.271186547351229	0.5185185185185185	0.33975	14	6795	13	13205
4.348895215450858	0.5185185185185185	0.33475	14	6695	13	13305
4.428105738415773	0.5185185185185185	0.32975	14	6595	13	13405
4.504527771008938	0.5185185185185185	0.32475	14	6495	13	13505
4.58712785286752	0.5185185185185185	0.31975	14	6395	13	13605
4.664145722665177	0.48148148148148145	0.3148	13	6296	14	13704
4.739986012180406	0.48148148148148145	0.3098	13	6196	14	13804
4.831265918618561	0.48148148148148145	0.30475	13	6095	14	13905
4.923538753343768	0.4074074074074074	0.29985	11	5997	16	14003
5.017216522244144	0.4074074074074074	0.29485	11	5897	16	14103
5.09874589719371	0.37037037037037035	0.2899	10	5798	17	14202
5.191428914621414	0.37037037037037035	0.2849	10	5698	17	14302
5.2944273840709	0.37037037037037035	0.2799	10	5598	17	14402
5.370616381637933	0.37037037037037035	0.2749	10	5498	17	14502
5.475220662957665	0.37037037037037035	0.2699	10	5398	17	14602
5.572298078053045	0.37037037037037035	0.26485	10	5297	17	14703
5.669778948683266	0.3333333333333333	0.2599	9	5198	18	14802
5.765265828782978	0.3333333333333333	0.2549	9	5098	18	14902
5.870820364114015	0.3333333333333333	0.2499	9	4998	18	15002
5.978644128332402	0.3333333333333333	0.2449	9	4898	18	15102
6.079788969577186	0.3333333333333333	0.2399	9	4798	18	15202
6.184986001434621	0.3333333333333333	0.2349	9	4698	18	15302
6.29340510517981	0.2962962962962963	0.2299	8	4598	19	15402
6.41754824800871	0.2962962962962963	0.2249	8	4498	19	15502
6.543406576676973	0.2962962962962963	0.2199	8	4398	19	15602
6.668511324112421	0.2962962962962963	0.2149	8	4298	19	15702
6.812601246924462	0.2962962962962963	0.2099	8	4198	19	15802
6.965239860719091	0.2962962962962963	0.2049	8	4098	19	15902
7.12098703896532	0.2962962962962963	0.1999	8	3998	19	16002
7.255199518440159	0.2962962962962963	0.1949	8	3898	19	16102
7.3914016225323405	0.2962962962962963	0.18985	8	3797	19	16203
7.574510097314266	0.2962962962962963	0.18485	8	3697	19	16303
7.729495209362526	0.2962962962962963	0.17985	8	3597	19	16403
7.879474905233759	0.2962962962962963	0.17485	8	3497	19	16503
8.04013747183472	0.2962962962962963	0.16985	8	3397	19	16603
8.194669250076572	0.25925925925925924	0.1649	7	3298	20	16702
8.372208301186905	0.2222222222222222	0.15995	6	3199	21	16801
8.543982265816362	0.2222222222222222	0.15495	6	3099	21	16901
8.719665089278863	0.2222222222222222	0.1499	6	2998	21	17002
8.904632030521949	0.18518518518518517	0.14495	5	2899	22	17101
9.087953528598742	0.18518518518518517	0.13995	5	2799	22	17201
9.309596004010858	0.18518518518518517	0.13495	5	2699	22	17301
9.519672281701219	0.18518518518518517	0.12995	5	2599	22	17401
9.73329551445278	0.18518518518518517	0.12495	5	2499	22	17501
9.977295759209197	0.18518518518518517	0.11995	5	2399	22	17601
10.257822542080866	0.18518518518518517	0.1149	5	2298	22	17702
10.53827131745499	0.1111111111111111	0.11	3	2200	24	17800
10.872969557627883	0.1111111111111111	0.105	3	2100	24	17900
11.164012533759767	0.1111111111111111	0.1	3	2000	24	18000
11.466372426751382	0.1111111111111111	0.095	3	1900	24	18100
11.754250690898935	0.1111111111111111	0.09	3	1800	24	18200
12.06695482990872	0.1111111111111111	0.085	3	1700	24	18300
12.396039391552128	0.07407407407407407	0.08005	2	1601	25	18399
12.725478497442683	0.07407407407407407	0.075	2	1500	25	18500
13.127507299767174	0.07407407407407407	0.07	2	1400	25	18600
13.54703835431289	0.07407407407407407	0.065	2	1300	25	18700
14.03457619690279	0.07407407407407407	0.06	2	1200	25	18800
14.413549579738826	0.07407407407407407	0.055	2	1100	25	18900
